False_Positive_Rate,True_Positive_Rate
0.0,0.0
0.00014267370523612499,0.0
0.00028534741047224997,0.0
0.00028534741047224997,0.0005022601707684581
0.00028534741047224997,0.0015067805123053742
0.00028534741047224997,0.0035158211953792064
0.00042802111570837496,0.0035158211953792064
0.00042802111570837496,0.0065293822199899544
0.0005706948209444999,0.0065293822199899544
0.0005706948209444999,0.008538422903063787
0.0007133685261806249,0.008538422903063787
0.0007133685261806249,0.014565544952285283
0.0007133685261806249,0.0155700652938222
0.0007133685261806249,0.01607232546459066
0.0012840633471251249,0.01607232546459066
0.0012840633471251249,0.019085886489201405
0.0014267370523612499,0.019085886489201405
0.0014267370523612499,0.019588146659969864
0.0015694107575973748,0.019588146659969864
0.0015694107575973748,0.022099447513812154
0.0017120844628334998,0.022099447513812154
0.0017120844628334998,0.023103967855349072
0.0018547581680696248,0.023103967855349072
0.0018547581680696248,0.026619789050728277
0.0021401055785418748,0.026619789050728277
0.0021401055785418748,0.029633350075339026
0.0024254529890141248,0.029633350075339026
0.0024254529890141248,0.030135610246107485
0.0025681266942502497,0.030135610246107485
0.0025681266942502497,0.03063787041687594
0.0027108003994863747,0.03063787041687594
0.0027108003994863747,0.03214465092918132
0.0028534741047224997,0.03214465092918132
0.0028534741047224997,0.03264691109994977
0.0029961478099586247,0.03264691109994977
0.0029961478099586247,0.03314917127071823
0.0031388215151947497,0.03314917127071823
0.0031388215151947497,0.03465595178302361
0.0032814952204308747,0.03465595178302361
0.0032814952204308747,0.03817177297840281
0.0037095163361392496,0.03817177297840281
0.0037095163361392496,0.040683073832245106
0.0038521900413753746,0.040683073832245106
0.0038521900413753746,0.04269211451531894
0.004137537451847625,0.04269211451531894
0.004137537451847625,0.043194374686087396
0.0045655585675559995,0.043194374686087396
0.0045655585675559995,0.045705675539929685
0.0047082322727921245,0.045705675539929685
0.0047082322727921245,0.046207935710698145
0.0052789270937366245,0.046207935710698145
0.0052789270937366245,0.049723756906077346
0.0054216007989727494,0.049723756906077346
0.0054216007989727494,0.050728277247614265
0.0055642745042088744,0.050728277247614265
0.0055642745042088744,0.052737317930688095
0.005849621914681124,0.052737317930688095
0.005849621914681124,0.05424409844299347
0.005992295619917249,0.05424409844299347
0.005992295619917249,0.05474635861376193
0.006134969325153374,0.05474635861376193
0.006134969325153374,0.055750878955298844
0.006277643030389499,0.055750878955298844
0.006277643030389499,0.05876443997990959
0.006420316735625624,0.05876443997990959
0.006420316735625624,0.05926670015067805
0.006562990440861749,0.05926670015067805
0.006562990440861749,0.06328478151682572
0.006848337851333999,0.06328478151682572
0.006848337851333999,0.0683073832245103
0.006991011556570124,0.0683073832245103
0.006991011556570124,0.06880964339527876
0.007133685261806249,0.06880964339527876
0.007133685261806249,0.07232546459065796
0.007276358967042374,0.07232546459065796
0.007276358967042374,0.07282772476142642
0.007419032672278499,0.07282772476142642
0.007419032672278499,0.07332998493219488
0.007989727493223,0.07332998493219488
0.007989727493223,0.07483676544450026
0.00827507490369525,0.07483676544450026
0.00827507490369525,0.07584128578603717
0.008417748608931373,0.07584128578603717
0.008417748608931373,0.07634354595680562
0.008560422314167499,0.07634354595680562
0.008560422314167499,0.07835258663987946
0.008703096019403623,0.07835258663987946
0.008703096019403623,0.07885484681064792
0.008845769724639749,0.07885484681064792
0.008845769724639749,0.07985936715218483
0.008988443429875873,0.07985936715218483
0.008988443429875873,0.0803616273229533
0.009131117135111999,0.0803616273229533
0.009131117135111999,0.08086388749372175
0.009416464545584249,0.08086388749372175
0.009416464545584249,0.08237066800602712
0.009987159366528749,0.08237066800602712
0.009987159366528749,0.0838774485183325
0.010129833071764873,0.0838774485183325
0.010129833071764873,0.08437970868910095
0.010272506777000999,0.08437970868910095
0.010272506777000999,0.08538422903063787
0.010415180482237123,0.08538422903063787
0.010415180482237123,0.08638874937217479
0.010557854187473249,0.08638874937217479
0.010557854187473249,0.08940231039678553
0.010700527892709373,0.08940231039678553
0.010700527892709373,0.08990457056755399
0.010843201597945499,0.08990457056755399
0.010843201597945499,0.09090909090909091
0.010985875303181623,0.09090909090909091
0.010985875303181623,0.09141135107985937
0.011128549008417749,0.09141135107985937
0.011128549008417749,0.09191361125062783
0.011271222713653873,0.09191361125062783
0.011271222713653873,0.09291813159216473
0.011413896418889999,0.09291813159216473
0.011413896418889999,0.09643395278754395
0.011699243829362249,0.09643395278754395
0.011699243829362249,0.09743847312908087
0.011841917534598373,0.09743847312908087
0.011841917534598373,0.10447011551983927
0.011984591239834499,0.10447011551983927
0.011984591239834499,0.10497237569060773
0.012127264945070623,0.10497237569060773
0.012127264945070623,0.10547463586137619
0.012269938650306749,0.10547463586137619
0.012269938650306749,0.10597689603214465
0.012412612355542873,0.10597689603214465
0.012412612355542873,0.10647915620291311
0.012697959766015123,0.10647915620291311
0.012697959766015123,0.10748367654445003
0.012983307176487373,0.10748367654445003
0.012983307176487373,0.11049723756906077
0.013125980881723499,0.11049723756906077
0.013125980881723499,0.11451531893520844
0.013268654586959623,0.11451531893520844
0.013268654586959623,0.1150175791059769
0.013839349407904123,0.1150175791059769
0.013839349407904123,0.11551983927674535
0.013982023113140249,0.11551983927674535
0.013982023113140249,0.11702661978905073
0.014124696818376373,0.11702661978905073
0.014124696818376373,0.11752887995981919
0.014267370523612499,0.11752887995981919
0.014267370523612499,0.1185334003013561
0.014410044228848623,0.1185334003013561
0.014410044228848623,0.12054244098442994
0.014552717934084749,0.12054244098442994
0.014552717934084749,0.12355600200904068
0.014695391639320873,0.12355600200904068
0.014695391639320873,0.12506278252134606
0.014838065344556998,0.12506278252134606
0.014838065344556998,0.12606730286288298
0.014980739049793123,0.12606730286288298
0.014980739049793123,0.1270718232044199
0.015266086460265373,0.1270718232044199
